time,open,high,low,close,tick_volume,spread,real_volume
2026-02-23 15:00:00,5192.275,5194.356,5180.724,5188.49,1601,360,0
2026-02-23 15:05:00,5188.573,5198.433,5186.882,5197.149,1513,360,0
2026-02-23 15:10:00,5197.338,5199.002,5186.656,5198.829,1622,240,0
2026-02-23 15:15:00,5199.029,5199.926,5194.465,5199.505,1687,240,0
2026-02-23 15:20:00,5199.579,5203.707,5191.525,5194.071,2133,240,0
2026-02-23 15:25:00,5194.074,5200.233,5191.14,5197.501,1542,360,0
2026-02-23 15:30:00,5197.578,5199.195,5191.505,5191.983,1528,240,0
2026-02-23 15:35:00,5191.886,5200.22,5186.113,5199.227,1394,360,0
2026-02-23 15:40:00,5199.374,5202.786,5195.738,5201.378,1302,240,0
2026-02-23 15:45:00,5201.459,5205.098,5196.2,5201.751,1327,240,0
2026-02-23 15:50:00,5201.827,5204.109,5193.578,5195.868,1695,360,0
2026-02-23 15:55:00,5195.956,5199.731,5190.265,5196.252,1606,264,0
2026-02-23 16:00:00,5196.135,5196.135,5175.417,5179.999,2481,264,0
2026-02-23 16:05:00,5180.079,5197.24,5178.986,5196.469,1966,240,0
2026-02-23 16:10:00,5196.561,5204.096,5196.561,5202.39,1675,264,0
2026-02-23 16:15:00,5202.27,5216.66,5201.101,5214.836,1478,264,0
2026-02-23 16:20:00,5214.761,5217.207,5211.889,5215.777,1465,360,0
2026-02-23 16:25:00,5215.852,5219.089,5213.571,5214.727,1217,240,0
2026-02-23 16:30:00,5214.645,5215.476,5206.638,5209.311,1908,360,0
2026-02-23 16:35:00,5209.252,5213.446,5208.646,5210.405,1355,264,0
2026-02-23 16:40:00,5210.276,5212.038,5208.354,5209.643,1356,264,0
2026-02-23 16:45:00,5209.718,5210.733,5206.353,5210.168,1217,360,0
2026-02-23 16:50:00,5209.944,5217.869,5208.544,5212.294,1301,264,0
2026-02-23 16:55:00,5212.217,5214.099,5207.966,5210.076,1267,360,0
2026-02-23 17:00:00,5210.164,5212.639,5208.284,5212.231,1342,360,0
2026-02-23 17:05:00,5211.861,5213.271,5207.041,5209.024,1361,360,0
2026-02-23 17:10:00,5208.65,5209.956,5199.429,5203.814,1649,360,0
2026-02-23 17:15:00,5203.459,5210.404,5202.432,5207.234,1405,360,0
2026-02-23 17:20:00,5207.31,5209.74,5203.96,5209.291,1022,360,0
2026-02-23 17:25:00,5209.213,5212.47,5208.989,5210.364,734,360,0
2026-02-23 17:30:00,5210.444,5210.857,5206.908,5208.092,770,264,0
2026-02-23 17:35:00,5207.944,5207.944,5190.918,5196.63,1963,360,0
2026-02-23 17:40:00,5196.632,5204.21,5195.859,5199.764,1351,360,0
2026-02-23 17:45:00,5199.674,5202.035,5196.535,5199.828,992,240,0
2026-02-23 17:50:00,5199.507,5207.64,5199.225,5205.007,975,360,0
2026-02-23 17:55:00,5205.352,5208.006,5204.072,5207.772,936,240,0
2026-02-23 18:00:00,5208.146,5210.2,5207.024,5209.741,772,240,0
2026-02-23 18:05:00,5210.041,5214.426,5209.64,5214.014,893,264,0
2026-02-23 18:10:00,5214.123,5215.757,5212.583,5212.583,749,240,0
2026-02-23 18:15:00,5212.323,5212.964,5207.321,5207.921,1189,240,0
2026-02-23 18:20:00,5207.999,5213.222,5205.941,5206.416,1155,240,0
2026-02-23 18:25:00,5206.348,5208.104,5201.204,5206.025,1526,264,0
2026-02-23 18:30:00,5205.911,5210.625,5205.659,5208.287,1061,240,0
2026-02-23 18:35:00,5208.207,5213.266,5207.183,5208.932,724,240,0
2026-02-23 18:40:00,5208.999,5210.318,5205.366,5206.846,655,240,0
2026-02-23 18:45:00,5206.684,5210.044,5206.002,5209.205,639,240,0
2026-02-23 18:50:00,5209.043,5212.034,5208.659,5210.44,578,240,0
2026-02-23 18:55:00,5210.564,5211.292,5208.255,5209.733,552,240,0
2026-02-23 19:00:00,5209.653,5210.373,5206.776,5209.169,640,240,0
2026-02-23 19:05:00,5209.037,5210.231,5206.338,5209.381,580,240,0
2026-02-23 19:10:00,5209.255,5211.926,5208.331,5211.363,494,360,0
2026-02-23 19:15:00,5211.13,5214.391,5211.13,5212.178,568,360,0
2026-02-23 19:20:00,5212.333,5215.012,5210.819,5211.637,680,360,0
2026-02-23 19:25:00,5211.488,5213.056,5206.845,5209.067,796,240,0
2026-02-23 19:30:00,5209.371,5212.463,5207.858,5212.097,815,360,0
2026-02-23 19:35:00,5212.097,5215.096,5209.81,5215.06,726,240,0
2026-02-23 19:40:00,5215.027,5217.343,5211.187,5216.93,757,264,0
2026-02-23 19:45:00,5217.024,5218.191,5214.977,5217.138,870,360,0
2026-02-23 19:50:00,5217.174,5217.744,5214.374,5216.138,768,240,0
2026-02-23 19:55:00,5216.059,5216.346,5214.71,5215.638,568,240,0
2026-02-23 20:00:00,5215.614,5222.864,5214.826,5222.327,786,240,0
2026-02-23 20:05:00,5222.404,5222.931,5218.677,5222.787,806,360,0
2026-02-23 20:10:00,5222.604,5224.315,5221.152,5223.138,707,264,0
2026-02-23 20:15:00,5222.902,5224.62,5221.767,5223.803,595,240,0
2026-02-23 20:20:00,5223.529,5225.811,5223.431,5224.496,507,240,0
2026-02-23 20:25:00,5224.705,5226.075,5223.517,5225.215,535,240,0
2026-02-23 20:30:00,5225.012,5229.151,5224.495,5227.635,607,264,0
2026-02-23 20:35:00,5227.645,5229.862,5227.031,5229.21,567,360,0
2026-02-23 20:40:00,5229.29,5229.386,5227.364,5227.674,527,240,0
2026-02-23 20:45:00,5227.591,5229.04,5224.814,5228.389,670,264,0
2026-02-23 20:50:00,5228.474,5235.939,5228.474,5234.164,805,240,0
2026-02-23 20:55:00,5233.882,5238.045,5230.574,5236.054,1171,360,0
2026-02-23 21:00:00,5235.973,5237.452,5233.769,5234.649,565,360,0
2026-02-23 21:05:00,5234.896,5235.805,5232.228,5234.579,480,360,0
2026-02-23 21:10:00,5234.486,5234.893,5229.681,5230.852,519,360,0
2026-02-23 21:15:00,5231.118,5231.653,5228.835,5231.199,544,360,0
2026-02-23 21:20:00,5230.97,5232.12,5230.247,5230.319,356,360,0
2026-02-23 21:25:00,5230.632,5231.614,5229.063,5230.056,359,360,0
2026-02-23 21:30:00,5229.976,5231.604,5226.561,5231.524,399,360,0
2026-02-23 21:35:00,5231.541,5233.051,5229.685,5230.164,350,360,0
2026-02-23 21:40:00,5230.141,5230.627,5228.215,5228.748,423,360,0
2026-02-23 21:45:00,5228.746,5231.163,5227.054,5231.135,405,360,0
2026-02-23 21:50:00,5231.059,5231.344,5227.946,5229.086,468,360,0
2026-02-23 21:55:00,5228.802,5230.341,5226.934,5227.899,265,360,0
2026-02-23 23:00:00,5226.214,5248.438,5226.214,5243.006,937,360,0
2026-02-23 23:05:00,5243.019,5246.275,5235.199,5241.689,987,360,0
2026-02-23 23:10:00,5241.445,5249.42,5240.528,5244.201,631,360,0
2026-02-23 23:15:00,5244.402,5249.389,5244.402,5246.91,647,360,0
2026-02-23 23:20:00,5247.057,5248.896,5238.228,5239.491,561,360,0
2026-02-23 23:25:00,5239.463,5243.035,5233.983,5236.563,632,360,0
2026-02-23 23:30:00,5236.474,5247.181,5236.474,5245.497,626,360,0
2026-02-23 23:35:00,5245.453,5246.614,5237.895,5240.822,526,360,0
2026-02-23 23:40:00,5240.782,5242.447,5237.684,5242.347,436,360,0
2026-02-23 23:45:00,5242.242,5242.626,5239.326,5241.959,405,360,0
2026-02-23 23:50:00,5242.259,5242.373,5234.762,5234.929,522,360,0
2026-02-23 23:55:00,5235.005,5239.214,5235.005,5235.933,509,360,0
2026-02-24 00:00:00,5235.839,5235.839,5217.399,5230.026,2311,360,0
2026-02-24 00:05:00,5230.129,5233.625,5223.036,5227.622,1414,360,0
2026-02-24 00:10:00,5227.876,5232.478,5226.459,5229.637,832,360,0
2026-02-24 00:15:00,5229.749,5235.312,5229.618,5231.992,791,360,0
2026-02-24 00:20:00,5232.068,5237.9,5229.606,5235.713,895,360,0
2026-02-24 00:25:00,5235.395,5236.249,5224.812,5226.819,892,360,0
2026-02-24 00:30:00,5226.898,5231.322,5225.779,5228.302,833,360,0
2026-02-24 00:35:00,5228.383,5232.719,5224.608,5227.057,988,360,0
2026-02-24 00:40:00,5227.436,5230.457,5226.445,5230.038,768,360,0
2026-02-24 00:45:00,5229.961,5232.271,5228.848,5229.806,553,360,0
2026-02-24 00:50:00,5229.766,5231.612,5226.655,5227.224,702,360,0
2026-02-24 00:55:00,5227.148,5227.148,5221.176,5223.979,1690,360,0
2026-02-24 01:00:00,5223.904,5224.216,5200.76,5213.224,6714,360,0
2026-02-24 01:05:00,5213.14,5213.371,5196.064,5207.489,4776,360,0
2026-02-24 01:10:00,5207.424,5211.17,5183.9,5185.533,3836,360,0
2026-02-24 01:15:00,5185.612,5188.94,5144.765,5160.17,6333,360,0
2026-02-24 01:20:00,5160.024,5172.448,5150.273,5150.802,3530,360,0
2026-02-24 01:25:00,5150.885,5166.148,5148.796,5165.015,2986,360,0
2026-02-24 01:30:00,5165.293,5173.723,5161.151,5170.436,2180,360,0
2026-02-24 01:35:00,5170.516,5175.816,5162.17,5164.766,2156,360,0
2026-02-24 01:40:00,5164.844,5176.185,5163.562,5173.982,1695,360,0
2026-02-24 01:45:00,5174.132,5179.357,5172.798,5178.358,1240,240,0
2026-02-24 01:50:00,5178.465,5179.403,5166.477,5167.544,1493,360,0
2026-02-24 01:55:00,5167.571,5177.447,5163.946,5177.122,1425,360,0
2026-02-24 02:00:00,5177.202,5181.84,5170.94,5172.053,1356,240,0
2026-02-24 02:05:00,5172.127,5176.33,5166.585,5172.631,1158,240,0
2026-02-24 02:10:00,5172.405,5174.69,5166.732,5172.429,1012,264,0
2026-02-24 02:15:00,5172.541,5174.675,5165.534,5172.352,918,240,0
2026-02-24 02:20:00,5172.308,5174.115,5166.903,5169.415,592,240,0
2026-02-24 02:25:00,5169.491,5173.215,5166.482,5173.215,588,240,0
2026-02-24 02:30:00,5173.04,5185.349,5172.374,5183.742,1095,240,0
2026-02-24 02:35:00,5183.909,5187.732,5180.646,5187.642,875,264,0
2026-02-24 02:40:00,5187.731,5188.17,5182.971,5183.417,958,240,0
2026-02-24 02:45:00,5183.621,5186.852,5183.345,5185.919,780,240,0
2026-02-24 02:50:00,5186.065,5190.548,5184.385,5185.026,696,264,0
2026-02-24 02:55:00,5184.913,5190.447,5183.901,5189.661,685,240,0
2026-02-24 03:00:00,5189.579,5190.304,5186.487,5186.891,658,240,0
2026-02-24 03:05:00,5186.968,5191.733,5185.457,5187.726,608,240,0
2026-02-24 03:10:00,5187.651,5189.198,5185.545,5188.793,624,240,0
2026-02-24 03:15:00,5188.835,5189.666,5186.265,5187.186,535,240,0
2026-02-24 03:20:00,5187.072,5188.811,5182.872,5186.739,659,240,0
2026-02-24 03:25:00,5186.655,5186.907,5181.837,5182.568,557,240,0
2026-02-24 03:30:00,5182.623,5185.919,5181.968,5185.919,614,240,0
2026-02-24 03:35:00,5185.64,5188.232,5184.348,5184.609,515,240,0
2026-02-24 03:40:00,5184.63,5185.575,5176.268,5179.318,557,240,0
2026-02-24 03:45:00,5179.443,5179.953,5174.322,5175.937,665,240,0
2026-02-24 03:50:00,5175.934,5177.787,5173.307,5175.938,527,240,0
2026-02-24 03:55:00,5175.648,5176.533,5171.045,5171.972,655,240,0
2026-02-24 04:00:00,5171.898,5171.97,5160.992,5164.128,1219,240,0
2026-02-24 04:05:00,5164.134,5171.446,5161.47,5169.017,801,240,0
2026-02-24 04:10:00,5169.022,5170.478,5166.929,5168.469,396,240,0
2026-02-24 04:15:00,5168.589,5173.049,5168.533,5171.643,443,240,0
2026-02-24 04:20:00,5171.466,5174.81,5170.279,5171.483,441,240,0
2026-02-24 04:25:00,5171.439,5173.222,5170.047,5171.765,535,240,0
2026-02-24 04:30:00,5171.727,5173.101,5166.837,5167.758,502,240,0
2026-02-24 04:35:00,5167.758,5169.046,5165.579,5169.028,455,240,0
2026-02-24 04:40:00,5168.991,5171.767,5164.554,5164.627,570,240,0
2026-02-24 04:45:00,5164.702,5170.729,5163.186,5170.463,597,240,0
2026-02-24 04:50:00,5170.464,5170.477,5167.675,5168.465,415,240,0
2026-02-24 04:55:00,5168.462,5169.41,5167.612,5168.322,356,240,0
2026-02-24 05:00:00,5168.287,5171.708,5164.282,5170.846,492,240,0
2026-02-24 05:05:00,5170.591,5171.837,5167.345,5170.545,607,360,0
2026-02-24 05:10:00,5170.825,5174.346,5169.311,5172.121,505,360,0
2026-02-24 05:15:00,5171.788,5173.681,5170.258,5172.325,478,240,0
2026-02-24 05:20:00,5172.223,5175.073,5171.898,5173.498,461,240,0
2026-02-24 05:25:00,5173.424,5173.528,5166.814,5167.569,538,240,0
2026-02-24 05:30:00,5167.655,5172.68,5164.715,5172.363,1323,240,0
2026-02-24 05:35:00,5172.103,5174.464,5167.679,5171.179,971,240,0
2026-02-24 05:40:00,5171.073,5173.829,5169.383,5172.77,721,240,0
2026-02-24 05:45:00,5172.801,5177.078,5172.284,5174.488,602,240,0
2026-02-24 05:50:00,5174.209,5181.885,5173.221,5180.768,649,240,0
2026-02-24 05:55:00,5180.627,5185.629,5179.203,5182.429,711,240,0
2026-02-24 06:00:00,5182.507,5182.689,5177.182,5180.046,761,240,0
2026-02-24 06:05:00,5180.009,5184.73,5177.677,5183.046,639,240,0
2026-02-24 06:10:00,5183.283,5184.844,5181.449,5182.527,695,240,0
2026-02-24 06:15:00,5182.528,5183.552,5180.45,5180.683,629,240,0
2026-02-24 06:20:00,5180.992,5181.054,5175.272,5177.978,594,240,0
2026-02-24 06:25:00,5177.673,5177.929,5166.721,5169.049,826,360,0
2026-02-24 06:30:00,5169.14,5172.427,5164.364,5166.442,997,240,0
2026-02-24 06:35:00,5166.36,5173.625,5156.125,5173.035,1532,264,0
2026-02-24 06:40:00,5173.18,5173.233,5168.631,5169.206,599,240,0
2026-02-24 06:45:00,5169.108,5174.226,5169.108,5173.133,635,240,0
2026-02-24 06:50:00,5173.078,5173.283,5167.842,5168.365,628,240,0
2026-02-24 06:55:00,5168.647,5175.316,5168.604,5173.388,466,240,0
2026-02-24 07:00:00,5173.293,5173.722,5169.301,5170.436,605,240,0
2026-02-24 07:05:00,5170.429,5173.076,5165.082,5167.14,1259,240,0
2026-02-24 07:10:00,5167.142,5171.315,5164.089,5171.153,1002,240,0
2026-02-24 07:15:00,5171.159,5178.889,5171.159,5178.889,700,240,0
2026-02-24 07:20:00,5178.746,5179.309,5169.21,5174.843,1159,240,0
2026-02-24 07:25:00,5174.768,5183.227,5171.941,5183.137,903,240,0
2026-02-24 07:30:00,5183.052,5183.783,5174.423,5179.552,939,240,0
2026-02-24 07:35:00,5179.25,5182.415,5177.453,5178.156,868,264,0
2026-02-24 07:40:00,5178.343,5183.537,5177.394,5179.869,577,240,0
2026-02-24 07:45:00,5179.612,5179.711,5175.066,5176.92,588,240,0
2026-02-24 07:50:00,5176.925,5181.157,5176.694,5180.86,489,240,0
2026-02-24 07:55:00,5180.772,5182.996,5177.866,5179.25,499,240,0
2026-02-24 08:00:00,5179.32,5179.488,5171.654,5172.632,1044,264,0
2026-02-24 08:05:00,5172.669,5175.293,5169.381,5175.071,958,240,0
2026-02-24 08:10:00,5175.093,5175.662,5169.604,5171.198,849,240,0
2026-02-24 08:15:00,5170.957,5173.282,5165.608,5168.358,774,240,0
2026-02-24 08:20:00,5168.249,5173.957,5165.057,5173.325,817,240,0
2026-02-24 08:25:00,5173.249,5174.888,5169.974,5170.532,710,240,0
2026-02-24 08:30:00,5170.425,5181.097,5169.654,5180.328,704,240,0
2026-02-24 08:35:00,5180.202,5181.895,5177.876,5178.92,784,240,0
2026-02-24 08:40:00,5178.969,5179.911,5174.528,5174.803,498,240,0
2026-02-24 08:45:00,5174.727,5175.239,5169.147,5172.452,669,240,0
2026-02-24 08:50:00,5172.413,5174.614,5170.431,5171.673,582,240,0
2026-02-24 08:55:00,5171.695,5176.812,5170.962,5173.481,577,240,0
2026-02-24 09:00:00,5173.422,5178.334,5172.319,5176.672,685,240,0
2026-02-24 09:05:00,5176.346,5180.451,5175.667,5177.343,695,240,0
2026-02-24 09:10:00,5177.533,5177.533,5171.589,5172.605,632,240,0
2026-02-24 09:15:00,5172.628,5174.773,5171.08,5172.441,544,240,0
2026-02-24 09:20:00,5172.325,5174.022,5168.409,5170.227,546,240,0
2026-02-24 09:25:00,5170.248,5172.542,5167.768,5168.69,627,240,0
2026-02-24 09:30:00,5168.578,5173.575,5168.578,5172.586,456,240,0
2026-02-24 09:35:00,5172.756,5173.273,5166.542,5170.108,671,240,0
2026-02-24 09:40:00,5170.319,5172.134,5169.096,5169.965,517,240,0
2026-02-24 09:45:00,5169.854,5170.869,5167.285,5169.881,460,240,0
2026-02-24 09:50:00,5169.916,5171.789,5169.699,5170.471,426,240,0
2026-02-24 09:55:00,5170.121,5172.97,5170.04,5171.405,411,240,0
2026-02-24 10:00:00,5171.357,5175.854,5170.867,5175.718,549,240,0
2026-02-24 10:05:00,5175.74,5175.865,5172.485,5173.179,505,240,0
2026-02-24 10:10:00,5173.309,5174.778,5172.784,5174.343,405,264,0
2026-02-24 10:15:00,5174.269,5175.259,5172.226,5173.843,425,240,0
2026-02-24 10:20:00,5173.776,5181.307,5173.74,5180.199,571,240,0
2026-02-24 10:25:00,5180.274,5180.648,5175.827,5176.014,433,264,0
2026-02-24 10:30:00,5176.012,5176.729,5166.062,5167.319,1008,264,0
2026-02-24 10:35:00,5167.008,5171.486,5163.212,5166.683,999,360,0
2026-02-24 10:40:00,5166.712,5171.703,5165.345,5170.084,732,240,0
2026-02-24 10:45:00,5170.31,5171.461,5168.952,5170.373,474,240,0
2026-02-24 10:50:00,5170.049,5173.133,5169.103,5172.641,484,240,0
2026-02-24 10:55:00,5172.339,5174.293,5171.169,5172.535,478,360,0
2026-02-24 11:00:00,5172.53,5175.879,5172.432,5175.409,522,240,0
2026-02-24 11:05:00,5175.485,5176.247,5172.187,5173.392,416,240,0
2026-02-24 11:10:00,5173.327,5177.04,5173.039,5175.981,390,240,0
2026-02-24 11:15:00,5176.366,5176.665,5173.066,5173.904,405,240,0
2026-02-24 11:20:00,5173.981,5174.435,5170.905,5171.964,403,240,0
2026-02-24 11:25:00,5171.834,5174.848,5171.688,5174.529,443,240,0
2026-02-24 11:30:00,5174.745,5174.845,5173.321,5173.853,355,240,0
2026-02-24 11:35:00,5174.161,5176.511,5173.008,5176.168,422,240,0
2026-02-24 11:40:00,5176.166,5177.902,5175.493,5177.724,481,240,0
2026-02-24 11:45:00,5177.772,5178.533,5172.642,5173.582,499,264,0
2026-02-24 11:50:00,5173.467,5175.611,5172.183,5175.435,468,240,0
2026-02-24 11:55:00,5175.528,5176.519,5172.118,5172.835,514,240,0
2026-02-24 12:00:00,5172.793,5173.542,5169.462,5169.579,787,240,0
2026-02-24 12:05:00,5169.757,5172.639,5168.192,5170.629,603,360,0
2026-02-24 12:10:00,5170.853,5171.052,5164.785,5167.656,621,264,0
2026-02-24 12:15:00,5167.579,5168.467,5146.642,5151.461,1746,240,0
2026-02-24 12:20:00,5151.382,5162.12,5150.708,5158.51,1077,240,0
2026-02-24 12:25:00,5158.491,5163.006,5157.166,5161.385,909,240,0
2026-02-24 12:30:00,5161.749,5164.414,5157.081,5159.744,972,240,0
2026-02-24 12:35:00,5159.549,5159.729,5153.823,5156.533,1157,240,0
2026-02-24 12:40:00,5156.454,5159.207,5153.99,5157.892,805,240,0
2026-02-24 12:45:00,5157.818,5158.829,5154.355,5154.542,644,240,0
2026-02-24 12:50:00,5154.547,5155.478,5144.682,5146.965,1115,240,0
2026-02-24 12:55:00,5146.865,5153.89,5146.54,5150.521,1232,240,0
2026-02-24 13:00:00,5150.227,5160.438,5150.227,5154.648,2259,360,0
2026-02-24 13:05:00,5154.563,5158.828,5152.272,5158.21,1120,240,0
2026-02-24 13:10:00,5158.136,5161.153,5156.718,5159.038,813,264,0
2026-02-24 13:15:00,5158.821,5159.219,5152.865,5152.865,921,240,0
2026-02-24 13:20:00,5152.798,5158.196,5151.998,5156.941,1039,264,0
2026-02-24 13:25:00,5156.895,5158.06,5154.778,5156.125,855,240,0
2026-02-24 13:30:00,5156.4,5158.717,5149.673,5153.938,1128,240,0
2026-02-24 13:35:00,5153.938,5155.488,5133.128,5138.503,1542,240,0
2026-02-24 13:40:00,5138.581,5148.566,5136.558,5145.757,1980,264,0
2026-02-24 13:45:00,5145.546,5146.284,5125.113,5126.649,2235,264,0
2026-02-24 13:50:00,5126.725,5134.144,5121.972,5132.837,2728,240,0
2026-02-24 13:55:00,5132.87,5134.305,5110.699,5115.082,2556,240,0
2026-02-24 14:00:00,5115.001,5124.294,5107.972,5118.191,3553,240,0
2026-02-24 14:05:00,5118.177,5127.463,5116.718,5121.154,2197,240,0
2026-02-24 14:10:00,5121.079,5122.278,5093.422,5104.828,2930,240,0
2026-02-24 14:15:00,5104.724,5108.68,5100.465,5102.016,2640,240,0
2026-02-24 14:20:00,5101.857,5119.281,5101.622,5118.488,1808,240,0
2026-02-24 14:25:00,5118.562,5119.198,5111.365,5115.182,1547,240,0
2026-02-24 14:30:00,5115.108,5125.076,5109.712,5117.743,3764,240,0
2026-02-24 14:35:00,5117.704,5135.071,5114.933,5134.737,3056,240,0
2026-02-24 14:40:00,5134.899,5139.151,5129.006,5137.131,2385,240,0
2026-02-24 14:45:00,5136.999,5139.135,5128.005,5132.922,2379,240,0
2026-02-24 14:50:00,5132.849,5138.957,5126.638,5129.592,1987,240,0
2026-02-24 14:55:00,5129.544,5132.615,5127.207,5128.269,1817,240,0
2026-02-24 15:00:00,5128.447,5129.615,5118.108,5125.301,1383,240,0
2026-02-24 15:05:00,5125.395,5137.5,5125.314,5135.58,1810,240,0
2026-02-24 15:10:00,5135.694,5137.843,5132.556,5136.791,1703,240,0
2026-02-24 15:15:00,5136.912,5141.178,5134.666,5140.368,1590,240,0
2026-02-24 15:20:00,5140.136,5144.369,5137.797,5143.6,1262,240,0
2026-02-24 15:25:00,5143.557,5146.114,5137.951,5138.382,1500,240,0
2026-02-24 15:30:00,5138.297,5141.657,5134.027,5140.648,1699,240,0
2026-02-24 15:35:00,5140.617,5146.992,5140.296,5144.651,1241,240,0
2026-02-24 15:40:00,5144.489,5149.917,5144.489,5149.683,980,240,0
2026-02-24 15:45:00,5149.836,5155.255,5149.628,5152.754,1170,240,0
2026-02-24 15:50:00,5152.884,5152.884,5145.148,5145.987,1101,240,0
2026-02-24 15:55:00,5145.97,5151.256,5145.432,5150.191,747,240,0
2026-02-24 16:00:00,5150.171,5152.359,5148.478,5148.555,898,240,0
2026-02-24 16:05:00,5148.363,5149.098,5141.516,5144.227,1131,240,0
2026-02-24 16:10:00,5144.113,5148.231,5141.091,5147.226,842,240,0
2026-02-24 16:15:00,5147.161,5150.731,5146.015,5147.735,892,240,0
2026-02-24 16:20:00,5147.699,5147.773,5142.462,5143.145,1043,240,0
2026-02-24 16:25:00,5143.253,5144.291,5141.295,5143.487,756,240,0
2026-02-24 16:30:00,5143.809,5143.885,5134.771,5137.226,1253,240,0
2026-02-24 16:35:00,5137.153,5146.734,5136.369,5145.511,1182,240,0
2026-02-24 16:40:00,5145.598,5150.946,5142.324,5145.489,1180,240,0
2026-02-24 16:45:00,5145.775,5145.877,5134.706,5136.195,1457,240,0
2026-02-24 16:50:00,5136.27,5138.732,5130.837,5137.906,1435,240,0
2026-02-24 16:55:00,5137.831,5141.776,5137.164,5141.623,919,240,0
2026-02-24 17:00:00,5141.815,5149.486,5141.482,5149.319,803,240,0
2026-02-24 17:05:00,5149.37,5153.197,5148.473,5153.017,748,240,0
2026-02-24 17:10:00,5152.875,5157.974,5152.463,5156.14,802,240,0
2026-02-24 17:15:00,5156.225,5161.297,5155.412,5160.831,755,240,0
2026-02-24 17:20:00,5160.913,5163.447,5158.799,5160.017,811,240,0
2026-02-24 17:25:00,5160.115,5160.115,5154.939,5158.529,752,240,0
2026-02-24 17:30:00,5158.736,5159.233,5156.547,5158.041,684,240,0
2026-02-24 17:35:00,5157.995,5159.16,5156.664,5158.447,554,240,0
2026-02-24 17:40:00,5158.525,5161.213,5158.406,5160.4,656,240,0
2026-02-24 17:45:00,5160.603,5161.747,5158.723,5159.913,632,240,0
2026-02-24 17:50:00,5159.945,5159.945,5157.529,5159.221,496,240,0
2026-02-24 17:55:00,5159.387,5163.816,5158.244,5163.772,500,240,0
2026-02-24 18:00:00,5163.582,5168.521,5163.582,5167.078,708,240,0
2026-02-24 18:05:00,5166.997,5169.994,5166.803,5168.246,669,240,0
2026-02-24 18:10:00,5168.266,5168.793,5164.352,5164.373,694,240,0
2026-02-24 18:15:00,5164.396,5165.478,5159.713,5159.949,698,240,0
2026-02-24 18:20:00,5160.027,5162.365,5157.393,5159.175,949,240,0
2026-02-24 18:25:00,5159.092,5160.215,5155.434,5158.356,1103,240,0
2026-02-24 18:30:00,5158.442,5161.44,5155.069,5156.54,814,240,0
2026-02-24 18:35:00,5156.467,5159.216,5153.293,5157.944,906,240,0
2026-02-24 18:40:00,5158.09,5160.154,5157.745,5158.943,566,240,0
2026-02-24 18:45:00,5159.113,5160.926,5155.834,5159.535,667,240,0
2026-02-24 18:50:00,5159.544,5162.606,5158.625,5160.32,602,240,0
2026-02-24 18:55:00,5160.303,5162.825,5159.54,5160.21,577,240,0
2026-02-24 19:00:00,5160.091,5160.626,5155.318,5155.902,754,240,0
2026-02-24 19:05:00,5155.804,5157.505,5152.579,5153.027,740,240,0
2026-02-24 19:10:00,5153.135,5156.36,5149.508,5156.077,1013,240,0
2026-02-24 19:15:00,5156.062,5157.501,5148.806,5148.983,874,240,0
2026-02-24 19:20:00,5149.045,5151.427,5146.189,5147.501,866,240,0
2026-02-24 19:25:00,5147.369,5152.356,5147.123,5151.337,730,240,0
2026-02-24 19:30:00,5151.592,5153.811,5148.878,5153.461,625,240,0
2026-02-24 19:35:00,5153.473,5156.651,5152.745,5155.62,510,240,0
2026-02-24 19:40:00,5155.645,5156.728,5152.239,5152.38,514,240,0
2026-02-24 19:45:00,5152.379,5154.85,5151.495,5154.189,485,240,0
2026-02-24 19:50:00,5154.21,5155.358,5151.806,5152.658,446,240,0
2026-02-24 19:55:00,5152.736,5154.933,5152.736,5154.063,490,240,0
2026-02-24 20:00:00,5154.17,5155.921,5151.448,5153.388,512,240,0
2026-02-24 20:05:00,5153.304,5153.531,5148.01,5149.823,641,240,0
2026-02-24 20:10:00,5149.915,5150.326,5146.688,5149.126,592,240,0
2026-02-24 20:15:00,5149.337,5155.656,5148.23,5154.611,526,240,0
2026-02-24 20:20:00,5154.651,5165.603,5154.651,5164.87,701,240,0
2026-02-24 20:25:00,5164.854,5170.147,5163.64,5168.24,680,240,0
2026-02-24 20:30:00,5168.503,5170.68,5165.538,5170.36,618,240,0
2026-02-24 20:35:00,5170.431,5172.617,5168.654,5169.63,638,240,0
2026-02-24 20:40:00,5169.554,5173.143,5168.584,5171.912,594,240,0
2026-02-24 20:45:00,5172.144,5172.228,5167.579,5168.299,593,240,0
2026-02-24 20:50:00,5168.165,5170.183,5161.401,5163.55,884,240,0
2026-02-24 20:55:00,5163.414,5164.765,5158.132,5163.892,1116,240,0
2026-02-24 21:00:00,5163.97,5165.602,5157.782,5158.246,566,240,0
2026-02-24 21:05:00,5158.243,5159.028,5156.18,5157.433,481,240,0
2026-02-24 21:10:00,5157.47,5161.023,5156.403,5160.937,327,240,0
2026-02-24 21:15:00,5160.912,5162.299,5157.919,5158.351,380,240,0
2026-02-24 21:20:00,5158.396,5158.485,5153.547,5153.936,396,240,0
2026-02-24 21:25:00,5154.003,5156.381,5154.003,5155.461,327,240,0
2026-02-24 21:30:00,5155.46,5155.963,5148.517,5149.953,377,240,0
